"version","version_season","season_name","season","episode","day","castaway_id","castaway","tribe","tribe_status"
"US","US03","Survivor: Africa",3,5,15,"US0037","Silas","Boran","Swapped"
"US","US03","Survivor: Africa",3,5,15,"US0039","Clarence","Boran","Swapped"
"US","US03","Survivor: Africa",3,5,15,"US0042","Frank","Boran","Swapped"
"US","US03","Survivor: Africa",3,5,15,"US0044","Teresa","Boran","Swapped"
"US","US03","Survivor: Africa",3,5,15,"US0047","Kim J.","Boran","Swapped"
"US","US03","Survivor: Africa",3,5,15,"US0048","Ethan","Boran","Swapped"
"US","US03","Survivor: Africa",3,5,15,"US0038","Lindsey","Samburu","Swapped"
"US","US03","Survivor: Africa",3,5,15,"US0040","Kelly","Samburu","Swapped"
"US","US03","Survivor: Africa",3,5,15,"US0041","Brandon","Samburu","Swapped"
"US","US03","Survivor: Africa",3,5,15,"US0043","Kim P.","Samburu","Swapped"
"US","US03","Survivor: Africa",3,5,15,"US0045","Tom","Samburu","Swapped"
"US","US03","Survivor: Africa",3,5,15,"US0046","Lex","Samburu","Swapped"
"US","US03","Survivor: Africa",3,6,18,"US0039","Clarence","Boran","Swapped"
"US","US03","Survivor: Africa",3,6,18,"US0042","Frank","Boran","Swapped"
"US","US03","Survivor: Africa",3,6,18,"US0044","Teresa","Boran","Swapped"
"US","US03","Survivor: Africa",3,6,18,"US0047","Kim J.","Boran","Swapped"
"US","US03","Survivor: Africa",3,6,18,"US0048","Ethan","Boran","Swapped"
"US","US03","Survivor: Africa",3,6,18,"US0038","Lindsey","Samburu","Swapped"
"US","US03","Survivor: Africa",3,6,18,"US0040","Kelly","Samburu","Swapped"
"US","US03","Survivor: Africa",3,6,18,"US0041","Brandon","Samburu","Swapped"
"US","US03","Survivor: Africa",3,6,18,"US0043","Kim P.","Samburu","Swapped"
"US","US03","Survivor: Africa",3,6,18,"US0045","Tom","Samburu","Swapped"
"US","US03","Survivor: Africa",3,6,18,"US0046","Lex","Samburu","Swapped"
"US","US03","Survivor: Africa",3,7,21,"US0039","Clarence","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,7,21,"US0040","Kelly","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,7,21,"US0041","Brandon","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,7,21,"US0042","Frank","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,7,21,"US0043","Kim P.","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,7,21,"US0044","Teresa","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,7,21,"US0045","Tom","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,7,21,"US0046","Lex","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,7,21,"US0047","Kim J.","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,7,21,"US0048","Ethan","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,9,24,"US0040","Kelly","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,9,24,"US0041","Brandon","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,9,24,"US0042","Frank","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,9,24,"US0043","Kim P.","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,9,24,"US0044","Teresa","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,9,24,"US0045","Tom","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,9,24,"US0046","Lex","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,9,24,"US0047","Kim J.","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,9,24,"US0048","Ethan","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,10,27,"US0041","Brandon","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,10,27,"US0042","Frank","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,10,27,"US0043","Kim P.","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,10,27,"US0044","Teresa","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,10,27,"US0045","Tom","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,10,27,"US0046","Lex","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,10,27,"US0047","Kim J.","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,10,27,"US0048","Ethan","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,11,30,"US0042","Frank","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,11,30,"US0043","Kim P.","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,11,30,"US0044","Teresa","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,11,30,"US0045","Tom","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,11,30,"US0046","Lex","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,11,30,"US0047","Kim J.","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,11,30,"US0048","Ethan","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,12,33,"US0043","Kim P.","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,12,33,"US0044","Teresa","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,12,33,"US0045","Tom","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,12,33,"US0046","Lex","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,12,33,"US0047","Kim J.","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,12,33,"US0048","Ethan","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,13,36,"US0044","Teresa","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,13,36,"US0045","Tom","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,13,36,"US0046","Lex","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,13,36,"US0047","Kim J.","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,13,36,"US0048","Ethan","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,14,37,"US0045","Tom","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,14,37,"US0046","Lex","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,14,37,"US0047","Kim J.","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,14,37,"US0048","Ethan","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,14,38,"US0046","Lex","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,14,38,"US0047","Kim J.","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,14,38,"US0048","Ethan","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,15,39,"US0047","Kim J.","Moto Maji","Merged"
"US","US03","Survivor: Africa",3,15,39,"US0048","Ethan","Moto Maji","Merged"
"US","US04","Survivor: Marquesas",4,1,3,"US0049","Peter","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0050","Patricia","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0051","Hunter","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0052","Sarah","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0054","Gina","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0055","Boston Rob","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0060","Sean","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0064","Vecepia","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0053","Gabriel","Rotu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0056","John","Rotu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0057","Zoe","Rotu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0058","Tammy","Rotu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0059","Robert","Rotu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0061","Paschal","Rotu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0062","Kathy","Rotu","Original"
"US","US04","Survivor: Marquesas",4,1,3,"US0063","Neleh","Rotu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0050","Patricia","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0051","Hunter","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0052","Sarah","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0054","Gina","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0055","Boston Rob","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0060","Sean","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0064","Vecepia","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0053","Gabriel","Rotu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0056","John","Rotu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0057","Zoe","Rotu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0058","Tammy","Rotu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0059","Robert","Rotu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0061","Paschal","Rotu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0062","Kathy","Rotu","Original"
"US","US04","Survivor: Marquesas",4,2,6,"US0063","Neleh","Rotu","Original"
"US","US04","Survivor: Marquesas",4,3,9,"US0051","Hunter","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,3,9,"US0052","Sarah","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,3,9,"US0054","Gina","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,3,9,"US0055","Boston Rob","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,3,9,"US0060","Sean","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,3,9,"US0064","Vecepia","Maraamu","Original"
"US","US04","Survivor: Marquesas",4,3,9,"US0053","Gabriel","Rotu","Original"
"US","US04","Survivor: Marquesas",4,3,9,"US0056","John","Rotu","Original"
"US","US04","Survivor: Marquesas",4,3,9,"US0057","Zoe","Rotu","Original"
"US","US04","Survivor: Marquesas",4,3,9,"US0058","Tammy","Rotu","Original"
"US","US04","Survivor: Marquesas",4,3,9,"US0059","Robert","Rotu","Original"
"US","US04","Survivor: Marquesas",4,3,9,"US0061","Paschal","Rotu","Original"
"US","US04","Survivor: Marquesas",4,3,9,"US0062","Kathy","Rotu","Original"
"US","US04","Survivor: Marquesas",4,3,9,"US0063","Neleh","Rotu","Original"
"US","US04","Survivor: Marquesas",4,4,12,"US0052","Sarah","Maraamu","Swapped"
"US","US04","Survivor: Marquesas",4,4,12,"US0054","Gina","Maraamu","Swapped"
"US","US04","Survivor: Marquesas",4,4,12,"US0061","Paschal","Maraamu","Swapped"
"US","US04","Survivor: Marquesas",4,4,12,"US0062","Kathy","Maraamu","Swapped"
"US","US04","Survivor: Marquesas",4,4,12,"US0063","Neleh","Maraamu","Swapped"
"US","US04","Survivor: Marquesas",4,4,12,"US0053","Gabriel","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,4,12,"US0055","Boston Rob","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,4,12,"US0056","John","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,4,12,"US0057","Zoe","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,4,12,"US0058","Tammy","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,4,12,"US0059","Robert","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,4,12,"US0060","Sean","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,4,12,"US0064","Vecepia","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,5,15,"US0054","Gina","Maraamu","Swapped"
"US","US04","Survivor: Marquesas",4,5,15,"US0061","Paschal","Maraamu","Swapped"
"US","US04","Survivor: Marquesas",4,5,15,"US0062","Kathy","Maraamu","Swapped"
"US","US04","Survivor: Marquesas",4,5,15,"US0063","Neleh","Maraamu","Swapped"
"US","US04","Survivor: Marquesas",4,5,15,"US0053","Gabriel","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,5,15,"US0055","Boston Rob","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,5,15,"US0056","John","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,5,15,"US0057","Zoe","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,5,15,"US0058","Tammy","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,5,15,"US0059","Robert","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,5,15,"US0060","Sean","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,5,15,"US0064","Vecepia","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,6,18,"US0054","Gina","Maraamu","Swapped"
"US","US04","Survivor: Marquesas",4,6,18,"US0061","Paschal","Maraamu","Swapped"
"US","US04","Survivor: Marquesas",4,6,18,"US0062","Kathy","Maraamu","Swapped"
"US","US04","Survivor: Marquesas",4,6,18,"US0063","Neleh","Maraamu","Swapped"
"US","US04","Survivor: Marquesas",4,6,18,"US0055","Boston Rob","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,6,18,"US0056","John","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,6,18,"US0057","Zoe","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,6,18,"US0058","Tammy","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,6,18,"US0059","Robert","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,6,18,"US0060","Sean","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,6,18,"US0064","Vecepia","Rotu","Swapped"
"US","US04","Survivor: Marquesas",4,7,21,"US0055","Boston Rob","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,7,21,"US0056","John","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,7,21,"US0057","Zoe","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,7,21,"US0058","Tammy","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,7,21,"US0059","Robert","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,7,21,"US0060","Sean","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,7,21,"US0061","Paschal","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,7,21,"US0062","Kathy","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,7,21,"US0063","Neleh","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,7,21,"US0064","Vecepia","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,8,24,"US0056","John","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,8,24,"US0057","Zoe","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,8,24,"US0058","Tammy","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,8,24,"US0059","Robert","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,8,24,"US0060","Sean","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,8,24,"US0061","Paschal","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,8,24,"US0062","Kathy","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,8,24,"US0063","Neleh","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,8,24,"US0064","Vecepia","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,10,27,"US0057","Zoe","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,10,27,"US0058","Tammy","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,10,27,"US0059","Robert","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,10,27,"US0060","Sean","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,10,27,"US0061","Paschal","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,10,27,"US0062","Kathy","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,10,27,"US0063","Neleh","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,10,27,"US0064","Vecepia","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,11,30,"US0058","Tammy","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,11,30,"US0059","Robert","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,11,30,"US0060","Sean","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,11,30,"US0061","Paschal","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,11,30,"US0062","Kathy","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,11,30,"US0063","Neleh","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,11,30,"US0064","Vecepia","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,12,33,"US0059","Robert","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,12,33,"US0060","Sean","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,12,33,"US0061","Paschal","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,12,33,"US0062","Kathy","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,12,33,"US0063","Neleh","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,12,33,"US0064","Vecepia","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,13,36,"US0060","Sean","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,13,36,"US0061","Paschal","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,13,36,"US0062","Kathy","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,13,36,"US0063","Neleh","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,13,36,"US0064","Vecepia","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,14,37,"US0061","Paschal","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,14,37,"US0062","Kathy","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,14,37,"US0063","Neleh","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,14,37,"US0064","Vecepia","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,14,38,"US0062","Kathy","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,14,38,"US0063","Neleh","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,14,38,"US0064","Vecepia","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,15,39,"US0063","Neleh","Soliantu","Merged"
"US","US04","Survivor: Marquesas",4,15,39,"US0064","Vecepia","Soliantu","Merged"
"US","US05","Survivor: Thailand",5,1,3,"US0065","John","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0066","Tanya","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0068","Ghandia","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0076","Ted","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0077","Helen","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0078","Jan","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0079","Clay","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0080","Brian","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0067","Jed","Sook Jai","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0069","Stephanie","Sook Jai","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0070","Robb","Sook Jai","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0071","Shii Ann","Sook Jai","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0072","Erin","Sook Jai","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0073","Ken","Sook Jai","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0074","Penny","Sook Jai","Original"
"US","US05","Survivor: Thailand",5,1,3,"US0075","Jake","Sook Jai","Original"
"US","US05","Survivor: Thailand",5,2,6,"US0066","Tanya","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,2,6,"US0068","Ghandia","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,2,6,"US0076","Ted","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,2,6,"US0077","Helen","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,2,6,"US0078","Jan","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,2,6,"US0079","Clay","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,2,6,"US0080","Brian","Chuay Gahn","Original"
"US","US05","Survivor: Thailand",5,2,6,"US0067","Jed","Sook Jai","Original"
"US","US05","Survivor: Thailand",5,2,6,"US0069","Stephanie","Sook Jai","Original"
"US","US05","Survivor: Thailand",5,2,6,"US0070","Robb","Sook Jai","Original"
